VMAF_SYCL_CHECKSUM path=host frame=87 slot=1 dis crc=0x16e9d620
VMAF_SYCL_CHECKSUM path=host frame=88 slot=0 ref crc=0x1bbe8dda
VMAF_SYCL_CHECKSUM path=host frame=88 slot=0 dis crc=0xa086208a
VMAF_SYCL_CHECKSUM path=host frame=89 slot=1 ref crc=0xdcc6154b
VMAF_SYCL_CHECKSUM path=host frame=89 slot=1 dis crc=0x4b3d46c7
VMAF_SYCL_CHECKSUM path=host frame=90 slot=0 ref crc=0xc30bba65
VMAF_SYCL_CHECKSUM path=host frame=90 slot=0 dis crc=0xcadf2b39
VMAF_SYCL_CHECKSUM path=host frame=91 slot=1 ref crc=0x43706686
VMAF_SYCL_CHECKSUM path=host frame=91 slot=1 dis crc=0x90855e56
VMAF_SYCL_CHECKSUM path=host frame=92 slot=0 ref crc=0x593fb6dc
VMAF_SYCL_CHECKSUM path=host frame=92 slot=0 dis crc=0x25709a7f
VMAF_SYCL_CHECKSUM path=host frame=93 slot=1 ref crc=0x31568235
VMAF_SYCL_CHECKSUM path=host frame=93 slot=1 dis crc=0x4e042cca
VMAF_SYCL_CHECKSUM path=host frame=94 slot=0 ref crc=0x40e9e19f
VMAF_SYCL_CHECKSUM path=host frame=94 slot=0 dis crc=0xba34743e
VMAF_SYCL_CHECKSUM path=host frame=95 slot=1 ref crc=0x5e97567e
VMAF_SYCL_CHECKSUM path=host frame=95 slot=1 dis crc=0x33b9ffae
VMAF_SYCL_CHECKSUM path=host frame=96 slot=0 ref crc=0x02458665
VMAF_SYCL_CHECKSUM path=host frame=96 slot=0 dis crc=0x9a72ace8
VMAF_SYCL_CHECKSUM path=host frame=97 slot=1 ref crc=0xb9fea406
VMAF_SYCL_CHECKSUM path=host frame=97 slot=1 dis crc=0x9fd74ece
VMAF_SYCL_CHECKSUM path=host frame=98 slot=0 ref crc=0x4ab2fe81
VMAF_SYCL_CHECKSUM path=host frame=98 slot=0 dis crc=0xb0c4f343
VMAF_SYCL_CHECKSUM path=host frame=99 slot=1 ref crc=0x1da8ce11
VMAF_SYCL_CHECKSUM path=host frame=99 slot=1 dis crc=0x48656b42
